State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Literacy Status,Total / Rural / Urban,Value
33,3330,District,Tirunelveli,2011,60+,Male,Buddhist,Illiterate,Urban,6311
33,3330,District,Tirunelveli,2011,60+,Male,Jain,Literate,Urban,1250
33,3330,District,Tirunelveli,2011,60+,Male,Jain,Illiterate,Urban,434
33,3330,District,Tirunelveli,2011,60+,Male,Parsi,Literate,Urban,4592
33,3330,District,Tirunelveli,2011,60+,Male,Parsi,Illiterate,Urban,1681
33,3330,District,Tirunelveli,2011,60+,Female,Hindu,Literate,Urban,220
33,3330,District,Tirunelveli,2011,60+,Female,Hindu,Illiterate,Urban,121
33,3330,District,Tirunelveli,2011,60+,Female,Muslim,Literate,Urban,1745
33,3330,District,Tirunelveli,2011,60+,Female,Muslim,Illiterate,Urban,954
33,3330,District,Tirunelveli,2011,60+,Female,Christian,Literate,Urban,625
33,3330,District,Tirunelveli,2011,60+,Female,Christian,Illiterate,Urban,137
33,3330,District,Tirunelveli,2011,60+,Female,Sikh,Literate,Urban,2492
33,3330,District,Tirunelveli,2011,60+,Female,Sikh,Illiterate,Urban,1552
33,3330,District,Tirunelveli,2011,60+,Female,Buddhist,Literate,Urban,295
33,3330,District,Tirunelveli,2011,60+,Female,Buddhist,Illiterate,Urban,41
33,3330,District,Tirunelveli,2011,60+,Female,Jain,Literate,Urban,1406
33,3330,District,Tirunelveli,2011,60+,Female,Jain,Illiterate,Urban,885
33,3330,District,Tirunelveli,2011,60+,Female,Parsi,Literate,Urban,11100
33,3330,District,Tirunelveli,2011,60+,Female,Parsi,Illiterate,Urban,2185
33,3330,District,Tirunelveli,2011,60+,Other,Hindu,Literate,Urban,3758
33,3330,District,Tirunelveli,2011,60+,Other,Hindu,Illiterate,Urban,1930
33,3330,District,Tirunelveli,2011,60+,Other,Muslim,Literate,Urban,19266
33,3330,District,Tirunelveli,2011,60+,Other,Muslim,Illiterate,Urban,7356
33,3330,District,Tirunelveli,2011,60+,Other,Christian,Literate,Urban,255
33,3330,District,Tirunelveli,2011,60+,Other,Christian,Illiterate,Urban,71
33,3330,District,Tirunelveli,2011,60+,Other,Sikh,Literate,Urban,3570
33,3330,District,Tirunelveli,2011,60+,Other,Sikh,Illiterate,Urban,440
33,3330,District,Tirunelveli,2011,60+,Other,Buddhist,Literate,Urban,6090
33,3330,District,Tirunelveli,2011,60+,Other,Buddhist,Illiterate,Urban,1060
33,3330,District,Tirunelveli,2011,60+,Other,Jain,Literate,Urban,1157
33,3330,District,Tirunelveli,2011,60+,Other,Jain,Illiterate,Urban,163
33,3330,District,Tirunelveli,2011,60+,Other,Parsi,Literate,Urban,8601
33,3330,District,Tirunelveli,2011,60+,Other,Parsi,Illiterate,Urban,5614
33,3331,District,Tirupattur,2011,0-14,Male,Hindu,Literate,Rural,2936
33,3331,District,Tirupattur,2011,0-14,Male,Hindu,Illiterate,Rural,1653
33,3331,District,Tirupattur,2011,0-14,Male,Muslim,Literate,Rural,30091
33,3331,District,Tirupattur,2011,0-14,Male,Muslim,Illiterate,Rural,13408
33,3331,District,Tirupattur,2011,0-14,Male,Christian,Literate,Rural,39617
33,3331,District,Tirupattur,2011,0-14,Male,Christian,Illiterate,Rural,18123
33,3331,District,Tirupattur,2011,0-14,Male,Sikh,Literate,Rural,32247
33,3331,District,Tirupattur,2011,0-14,Male,Sikh,Illiterate,Rural,9634
33,3331,District,Tirupattur,2011,0-14,Male,Buddhist,Literate,Rural,7162
33,3331,District,Tirupattur,2011,0-14,Male,Buddhist,Illiterate,Rural,2938
33,3331,District,Tirupattur,2011,0-14,Male,Jain,Literate,Rural,23732
33,3331,District,Tirupattur,2011,0-14,Male,Jain,Illiterate,Rural,5707
33,3331,District,Tirupattur,2011,0-14,Male,Parsi,Literate,Rural,34729
33,3331,District,Tirupattur,2011,0-14,Male,Parsi,Illiterate,Rural,5264
33,3331,District,Tirupattur,2011,0-14,Female,Hindu,Literate,Rural,31223
33,3331,District,Tirupattur,2011,0-14,Female,Hindu,Illiterate,Rural,10587
33,3331,District,Tirupattur,2011,0-14,Female,Muslim,Literate,Rural,22076
33,3331,District,Tirupattur,2011,0-14,Female,Muslim,Illiterate,Rural,6002
33,3331,District,Tirupattur,2011,0-14,Female,Christian,Literate,Rural,5400
33,3331,District,Tirupattur,2011,0-14,Female,Christian,Illiterate,Rural,631
33,3331,District,Tirupattur,2011,0-14,Female,Sikh,Literate,Rural,7971
33,3331,District,Tirupattur,2011,0-14,Female,Sikh,Illiterate,Rural,2076
33,3331,District,Tirupattur,2011,0-14,Female,Buddhist,Literate,Rural,1099
33,3331,District,Tirupattur,2011,0-14,Female,Buddhist,Illiterate,Rural,570
33,3331,District,Tirupattur,2011,0-14,Female,Jain,Literate,Rural,5855
33,3331,District,Tirupattur,2011,0-14,Female,Jain,Illiterate,Rural,3592
33,3331,District,Tirupattur,2011,0-14,Female,Parsi,Literate,Rural,5230
33,3331,District,Tirupattur,2011,0-14,Female,Parsi,Illiterate,Rural,1712
33,3331,District,Tirupattur,2011,0-14,Other,Hindu,Literate,Rural,6147
33,3331,District,Tirupattur,2011,0-14,Other,Hindu,Illiterate,Rural,3860
33,3331,District,Tirupattur,2011,0-14,Other,Muslim,Literate,Rural,31998
33,3331,District,Tirupattur,2011,0-14,Other,Muslim,Illiterate,Rural,13585
33,3331,District,Tirupattur,2011,0-14,Other,Christian,Literate,Rural,5031
33,3331,District,Tirupattur,2011,0-14,Other,Christian,Illiterate,Rural,2507
33,3331,District,Tirupattur,2011,0-14,Other,Sikh,Literate,Rural,4274
33,3331,District,Tirupattur,2011,0-14,Other,Sikh,Illiterate,Rural,1362
33,3331,District,Tirupattur,2011,0-14,Other,Buddhist,Literate,Rural,21626
33,3331,District,Tirupattur,2011,0-14,Other,Buddhist,Illiterate,Rural,6017
33,3331,District,Tirupattur,2011,0-14,Other,Jain,Literate,Rural,2546
33,3331,District,Tirupattur,2011,0-14,Other,Jain,Illiterate,Rural,1661
33,3331,District,Tirupattur,2011,0-14,Other,Parsi,Literate,Rural,24976
33,3331,District,Tirupattur,2011,0-14,Other,Parsi,Illiterate,Rural,11285
33,3331,District,Tirupattur,2011,15-24,Male,Hindu,Literate,Rural,37914
33,3331,District,Tirupattur,2011,15-24,Male,Hindu,Illiterate,Rural,11260
33,3331,District,Tirupattur,2011,15-24,Male,Muslim,Literate,Rural,37319
33,3331,District,Tirupattur,2011,15-24,Male,Muslim,Illiterate,Rural,5877
33,3331,District,Tirupattur,2011,15-24,Male,Christian,Literate,Rural,2992
33,3331,District,Tirupattur,2011,15-24,Male,Christian,Illiterate,Rural,1884
33,3331,District,Tirupattur,2011,15-24,Male,Sikh,Literate,Rural,7165
33,3331,District,Tirupattur,2011,15-24,Male,Sikh,Illiterate,Rural,2282
33,3331,District,Tirupattur,2011,15-24,Male,Buddhist,Literate,Rural,14561
33,3331,District,Tirupattur,2011,15-24,Male,Buddhist,Illiterate,Rural,4653
33,3331,District,Tirupattur,2011,15-24,Male,Jain,Literate,Rural,31549
33,3331,District,Tirupattur,2011,15-24,Male,Jain,Illiterate,Rural,5699
33,3331,District,Tirupattur,2011,15-24,Male,Parsi,Literate,Rural,7287
33,3331,District,Tirupattur,2011,15-24,Male,Parsi,Illiterate,Rural,2536
33,3331,District,Tirupattur,2011,15-24,Female,Hindu,Literate,Rural,3284
33,3331,District,Tirupattur,2011,15-24,Female,Hindu,Illiterate,Rural,1065
33,3331,District,Tirupattur,2011,15-24,Female,Muslim,Literate,Rural,12722
33,3331,District,Tirupattur,2011,15-24,Female,Muslim,Illiterate,Rural,2595
33,3331,District,Tirupattur,2011,15-24,Female,Christian,Literate,Rural,43536
33,3331,District,Tirupattur,2011,15-24,Female,Christian,Illiterate,Rural,9897
33,3331,District,Tirupattur,2011,15-24,Female,Sikh,Literate,Rural,28444
33,3331,District,Tirupattur,2011,15-24,Female,Sikh,Illiterate,Rural,13420
33,3331,District,Tirupattur,2011,15-24,Female,Buddhist,Literate,Rural,8660
33,3331,District,Tirupattur,2011,15-24,Female,Buddhist,Illiterate,Rural,4011
33,3331,District,Tirupattur,2011,15-24,Female,Jain,Literate,Rural,21221
33,3331,District,Tirupattur,2011,15-24,Female,Jain,Illiterate,Rural,8155
33,3331,District,Tirupattur,2011,15-24,Female,Parsi,Literate,Rural,10044
33,3331,District,Tirupattur,2011,15-24,Female,Parsi,Illiterate,Rural,2601
33,3331,District,Tirupattur,2011,15-24,Other,Hindu,Literate,Rural,10014
33,3331,District,Tirupattur,2011,15-24,Other,Hindu,Illiterate,Rural,3672
33,3331,District,Tirupattur,2011,15-24,Other,Muslim,Literate,Rural,15654
33,3331,District,Tirupattur,2011,15-24,Other,Muslim,Illiterate,Rural,6628
33,3331,District,Tirupattur,2011,15-24,Other,Christian,Literate,Rural,30353
33,3331,District,Tirupattur,2011,15-24,Other,Christian,Illiterate,Rural,11165
33,3331,District,Tirupattur,2011,15-24,Other,Sikh,Literate,Rural,24436
33,3331,District,Tirupattur,2011,15-24,Other,Sikh,Illiterate,Rural,14782
33,3331,District,Tirupattur,2011,15-24,Other,Buddhist,Literate,Rural,13299
33,3331,District,Tirupattur,2011,15-24,Other,Buddhist,Illiterate,Rural,1719
33,3331,District,Tirupattur,2011,15-24,Other,Jain,Literate,Rural,5682
33,3331,District,Tirupattur,2011,15-24,Other,Jain,Illiterate,Rural,3088
33,3331,District,Tirupattur,2011,15-24,Other,Parsi,Literate,Rural,638
33,3331,District,Tirupattur,2011,15-24,Other,Parsi,Illiterate,Rural,340
33,3331,District,Tirupattur,2011,25-44,Male,Hindu,Literate,Rural,7229
33,3331,District,Tirupattur,2011,25-44,Male,Hindu,Illiterate,Rural,2590
33,3331,District,Tirupattur,2011,25-44,Male,Muslim,Literate,Rural,15789
33,3331,District,Tirupattur,2011,25-44,Male,Muslim,Illiterate,Rural,6453
33,3331,District,Tirupattur,2011,25-44,Male,Christian,Literate,Rural,14726
33,3331,District,Tirupattur,2011,25-44,Male,Christian,Illiterate,Rural,4065
33,3331,District,Tirupattur,2011,25-44,Male,Sikh,Literate,Rural,79739
33,3331,District,Tirupattur,2011,25-44,Male,Sikh,Illiterate,Rural,9694
33,3331,District,Tirupattur,2011,25-44,Male,Buddhist,Literate,Rural,7213
33,3331,District,Tirupattur,2011,25-44,Male,Buddhist,Illiterate,Rural,4435
33,3331,District,Tirupattur,2011,25-44,Male,Jain,Literate,Rural,5445
33,3331,District,Tirupattur,2011,25-44,Male,Jain,Illiterate,Rural,965
33,3331,District,Tirupattur,2011,25-44,Male,Parsi,Literate,Rural,24441
33,3331,District,Tirupattur,2011,25-44,Male,Parsi,Illiterate,Rural,13440
33,3331,District,Tirupattur,2011,25-44,Female,Hindu,Literate,Rural,682
33,3331,District,Tirupattur,2011,25-44,Female,Hindu,Illiterate,Rural,389
33,3331,District,Tirupattur,2011,25-44,Female,Muslim,Literate,Rural,61993
33,3331,District,Tirupattur,2011,25-44,Female,Muslim,Illiterate,Rural,23393
33,3331,District,Tirupattur,2011,25-44,Female,Christian,Literate,Rural,2570
33,3331,District,Tirupattur,2011,25-44,Female,Christian,Illiterate,Rural,637
33,3331,District,Tirupattur,2011,25-44,Female,Sikh,Literate,Rural,12262
33,3331,District,Tirupattur,2011,25-44,Female,Sikh,Illiterate,Rural,6538
33,3331,District,Tirupattur,2011,25-44,Female,Buddhist,Literate,Rural,4338
33,3331,District,Tirupattur,2011,25-44,Female,Buddhist,Illiterate,Rural,959
33,3331,District,Tirupattur,2011,25-44,Female,Jain,Literate,Rural,18800
33,3331,District,Tirupattur,2011,25-44,Female,Jain,Illiterate,Rural,8410
33,3331,District,Tirupattur,2011,25-44,Female,Parsi,Literate,Rural,10858
33,3331,District,Tirupattur,2011,25-44,Female,Parsi,Illiterate,Rural,3840
33,3331,District,Tirupattur,2011,25-44,Other,Hindu,Literate,Rural,1171
33,3331,District,Tirupattur,2011,25-44,Other,Hindu,Illiterate,Rural,743
33,3331,District,Tirupattur,2011,25-44,Other,Muslim,Literate,Rural,35838
33,3331,District,Tirupattur,2011,25-44,Other,Muslim,Illiterate,Rural,19844
33,3331,District,Tirupattur,2011,25-44,Other,Christian,Literate,Rural,5437
33,3331,District,Tirupattur,2011,25-44,Other,Christian,Illiterate,Rural,2340
33,3331,District,Tirupattur,2011,25-44,Other,Sikh,Literate,Rural,7896
33,3331,District,Tirupattur,2011,25-44,Other,Sikh,Illiterate,Rural,3924
33,3331,District,Tirupattur,2011,25-44,Other,Buddhist,Literate,Rural,11283
33,3331,District,Tirupattur,2011,25-44,Other,Buddhist,Illiterate,Rural,7287
33,3331,District,Tirupattur,2011,25-44,Other,Jain,Literate,Rural,1788
33,3331,District,Tirupattur,2011,25-44,Other,Jain,Illiterate,Rural,453
33,3331,District,Tirupattur,2011,25-44,Other,Parsi,Literate,Rural,18865
33,3331,District,Tirupattur,2011,25-44,Other,Parsi,Illiterate,Rural,4866
33,3331,District,Tirupattur,2011,45-59,Male,Hindu,Literate,Rural,18081
33,3331,District,Tirupattur,2011,45-59,Male,Hindu,Illiterate,Rural,3999
33,3331,District,Tirupattur,2011,45-59,Male,Muslim,Literate,Rural,28799
33,3331,District,Tirupattur,2011,45-59,Male,Muslim,Illiterate,Rural,5965
33,3331,District,Tirupattur,2011,45-59,Male,Christian,Literate,Rural,10624
33,3331,District,Tirupattur,2011,45-59,Male,Christian,Illiterate,Rural,5862
33,3331,District,Tirupattur,2011,45-59,Male,Sikh,Literate,Rural,50749
33,3331,District,Tirupattur,2011,45-59,Male,Sikh,Illiterate,Rural,22687
33,3331,District,Tirupattur,2011,45-59,Male,Buddhist,Literate,Rural,18783
33,3331,District,Tirupattur,2011,45-59,Male,Buddhist,Illiterate,Rural,5444
33,3331,District,Tirupattur,2011,45-59,Male,Jain,Literate,Rural,10366
33,3331,District,Tirupattur,2011,45-59,Male,Jain,Illiterate,Rural,2683
33,3331,District,Tirupattur,2011,45-59,Male,Parsi,Literate,Rural,96201
33,3331,District,Tirupattur,2011,45-59,Male,Parsi,Illiterate,Rural,13205
33,3331,District,Tirupattur,2011,45-59,Female,Hindu,Literate,Rural,24983
33,3331,District,Tirupattur,2011,45-59,Female,Hindu,Illiterate,Rural,3223
33,3331,District,Tirupattur,2011,45-59,Female,Muslim,Literate,Rural,19575
33,3331,District,Tirupattur,2011,45-59,Female,Muslim,Illiterate,Rural,8096
33,3331,District,Tirupattur,2011,45-59,Female,Christian,Literate,Rural,34956
33,3331,District,Tirupattur,2011,45-59,Female,Christian,Illiterate,Rural,18520
33,3331,District,Tirupattur,2011,45-59,Female,Sikh,Literate,Rural,11613
33,3331,District,Tirupattur,2011,45-59,Female,Sikh,Illiterate,Rural,5126
33,3331,District,Tirupattur,2011,45-59,Female,Buddhist,Literate,Rural,14404
33,3331,District,Tirupattur,2011,45-59,Female,Buddhist,Illiterate,Rural,4201
33,3331,District,Tirupattur,2011,45-59,Female,Jain,Literate,Rural,6721
33,3331,District,Tirupattur,2011,45-59,Female,Jain,Illiterate,Rural,3259
33,3331,District,Tirupattur,2011,45-59,Female,Parsi,Literate,Rural,885
33,3331,District,Tirupattur,2011,45-59,Female,Parsi,Illiterate,Rural,356
33,3331,District,Tirupattur,2011,45-59,Other,Hindu,Literate,Rural,6500
33,3331,District,Tirupattur,2011,45-59,Other,Hindu,Illiterate,Rural,1010
33,3331,District,Tirupattur,2011,45-59,Other,Muslim,Literate,Rural,6568
33,3331,District,Tirupattur,2011,45-59,Other,Muslim,Illiterate,Rural,3946
33,3331,District,Tirupattur,2011,45-59,Other,Christian,Literate,Rural,413
33,3331,District,Tirupattur,2011,45-59,Other,Christian,Illiterate,Rural,179
33,3331,District,Tirupattur,2011,45-59,Other,Sikh,Literate,Rural,13661
33,3331,District,Tirupattur,2011,45-59,Other,Sikh,Illiterate,Rural,7075
33,3331,District,Tirupattur,2011,45-59,Other,Buddhist,Literate,Rural,24067
33,3331,District,Tirupattur,2011,45-59,Other,Buddhist,Illiterate,Rural,5503
33,3331,District,Tirupattur,2011,45-59,Other,Jain,Literate,Rural,15424
33,3331,District,Tirupattur,2011,45-59,Other,Jain,Illiterate,Rural,2680
33,3331,District,Tirupattur,2011,45-59,Other,Parsi,Literate,Rural,1896
33,3331,District,Tirupattur,2011,45-59,Other,Parsi,Illiterate,Rural,358
33,3331,District,Tirupattur,2011,60+,Male,Hindu,Literate,Rural,77242
33,3331,District,Tirupattur,2011,60+,Male,Hindu,Illiterate,Rural,15586
33,3331,District,Tirupattur,2011,60+,Male,Muslim,Literate,Rural,50230
33,3331,District,Tirupattur,2011,60+,Male,Muslim,Illiterate,Rural,12134
33,3331,District,Tirupattur,2011,60+,Male,Christian,Literate,Rural,6792
33,3331,District,Tirupattur,2011,60+,Male,Christian,Illiterate,Rural,2601
33,3331,District,Tirupattur,2011,60+,Male,Sikh,Literate,Rural,25735
33,3331,District,Tirupattur,2011,60+,Male,Sikh,Illiterate,Rural,8769
33,3331,District,Tirupattur,2011,60+,Male,Buddhist,Literate,Rural,10652
33,3331,District,Tirupattur,2011,60+,Male,Buddhist,Illiterate,Rural,6930
33,3331,District,Tirupattur,2011,60+,Male,Jain,Literate,Rural,14288
33,3331,District,Tirupattur,2011,60+,Male,Jain,Illiterate,Rural,2306
33,3331,District,Tirupattur,2011,60+,Male,Parsi,Literate,Rural,39956
33,3331,District,Tirupattur,2011,60+,Male,Parsi,Illiterate,Rural,7842
33,3331,District,Tirupattur,2011,60+,Female,Hindu,Literate,Rural,17735
33,3331,District,Tirupattur,2011,60+,Female,Hindu,Illiterate,Rural,6453
33,3331,District,Tirupattur,2011,60+,Female,Muslim,Literate,Rural,42499
33,3331,District,Tirupattur,2011,60+,Female,Muslim,Illiterate,Rural,9084
33,3331,District,Tirupattur,2011,60+,Female,Christian,Literate,Rural,4685
33,3331,District,Tirupattur,2011,60+,Female,Christian,Illiterate,Rural,641
33,3331,District,Tirupattur,2011,60+,Female,Sikh,Literate,Rural,19968
33,3331,District,Tirupattur,2011,60+,Female,Sikh,Illiterate,Rural,4110
33,3331,District,Tirupattur,2011,60+,Female,Buddhist,Literate,Rural,245
33,3331,District,Tirupattur,2011,60+,Female,Buddhist,Illiterate,Rural,30
33,3331,District,Tirupattur,2011,60+,Female,Jain,Literate,Rural,32129
33,3331,District,Tirupattur,2011,60+,Female,Jain,Illiterate,Rural,15205
33,3331,District,Tirupattur,2011,60+,Female,Parsi,Literate,Rural,1823
33,3331,District,Tirupattur,2011,60+,Female,Parsi,Illiterate,Rural,858
33,3331,District,Tirupattur,2011,60+,Other,Hindu,Literate,Rural,13780
33,3331,District,Tirupattur,2011,60+,Other,Hindu,Illiterate,Rural,6344
33,3331,District,Tirupattur,2011,60+,Other,Muslim,Literate,Rural,8845
33,3331,District,Tirupattur,2011,60+,Other,Muslim,Illiterate,Rural,4999
33,3331,District,Tirupattur,2011,60+,Other,Christian,Literate,Rural,29437
33,3331,District,Tirupattur,2011,60+,Other,Christian,Illiterate,Rural,6772
33,3331,District,Tirupattur,2011,60+,Other,Sikh,Literate,Rural,28470
33,3331,District,Tirupattur,2011,60+,Other,Sikh,Illiterate,Rural,7499
33,3331,District,Tirupattur,2011,60+,Other,Buddhist,Literate,Rural,15913
33,3331,District,Tirupattur,2011,60+,Other,Buddhist,Illiterate,Rural,4526
33,3331,District,Tirupattur,2011,60+,Other,Jain,Literate,Rural,2411
33,3331,District,Tirupattur,2011,60+,Other,Jain,Illiterate,Rural,823
33,3331,District,Tirupattur,2011,60+,Other,Parsi,Literate,Rural,19067
33,3331,District,Tirupattur,2011,60+,Other,Parsi,Illiterate,Rural,6489
33,3331,District,Tirupattur,2011,0-14,Male,Hindu,Literate,Urban,5579
33,3331,District,Tirupattur,2011,0-14,Male,Hindu,Illiterate,Urban,993
33,3331,District,Tirupattur,2011,0-14,Male,Muslim,Literate,Urban,7512
33,3331,District,Tirupattur,2011,0-14,Male,Muslim,Illiterate,Urban,4986
33,3331,District,Tirupattur,2011,0-14,Male,Christian,Literate,Urban,537
33,3331,District,Tirupattur,2011,0-14,Male,Christian,Illiterate,Urban,242
33,3331,District,Tirupattur,2011,0-14,Male,Sikh,Literate,Urban,17689
33,3331,District,Tirupattur,2011,0-14,Male,Sikh,Illiterate,Urban,7783
33,3331,District,Tirupattur,2011,0-14,Male,Buddhist,Literate,Urban,5016
33,3331,District,Tirupattur,2011,0-14,Male,Buddhist,Illiterate,Urban,3145
33,3331,District,Tirupattur,2011,0-14,Male,Jain,Literate,Urban,29950
33,3331,District,Tirupattur,2011,0-14,Male,Jain,Illiterate,Urban,10734
33,3331,District,Tirupattur,2011,0-14,Male,Parsi,Literate,Urban,32871
33,3331,District,Tirupattur,2011,0-14,Male,Parsi,Illiterate,Urban,5613
33,3331,District,Tirupattur,2011,0-14,Female,Hindu,Literate,Urban,4579
33,3331,District,Tirupattur,2011,0-14,Female,Hindu,Illiterate,Urban,2766
33,3331,District,Tirupattur,2011,0-14,Female,Muslim,Literate,Urban,1315
33,3331,District,Tirupattur,2011,0-14,Female,Muslim,Illiterate,Urban,815
33,3331,District,Tirupattur,2011,0-14,Female,Christian,Literate,Urban,23481
33,3331,District,Tirupattur,2011,0-14,Female,Christian,Illiterate,Urban,3693
33,3331,District,Tirupattur,2011,0-14,Female,Sikh,Literate,Urban,135
33,3331,District,Tirupattur,2011,0-14,Female,Sikh,Illiterate,Urban,63
33,3331,District,Tirupattur,2011,0-14,Female,Buddhist,Literate,Urban,4714
33,3331,District,Tirupattur,2011,0-14,Female,Buddhist,Illiterate,Urban,2231
33,3331,District,Tirupattur,2011,0-14,Female,Jain,Literate,Urban,4918
33,3331,District,Tirupattur,2011,0-14,Female,Jain,Illiterate,Urban,899
33,3331,District,Tirupattur,2011,0-14,Female,Parsi,Literate,Urban,26542
33,3331,District,Tirupattur,2011,0-14,Female,Parsi,Illiterate,Urban,11948
33,3331,District,Tirupattur,2011,0-14,Other,Hindu,Literate,Urban,9286
33,3331,District,Tirupattur,2011,0-14,Other,Hindu,Illiterate,Urban,2637
33,3331,District,Tirupattur,2011,0-14,Other,Muslim,Literate,Urban,587
33,3331,District,Tirupattur,2011,0-14,Other,Muslim,Illiterate,Urban,74
33,3331,District,Tirupattur,2011,0-14,Other,Christian,Literate,Urban,2473
33,3331,District,Tirupattur,2011,0-14,Other,Christian,Illiterate,Urban,1184
33,3331,District,Tirupattur,2011,0-14,Other,Sikh,Literate,Urban,26142
33,3331,District,Tirupattur,2011,0-14,Other,Sikh,Illiterate,Urban,16413
33,3331,District,Tirupattur,2011,0-14,Other,Buddhist,Literate,Urban,21041
33,3331,District,Tirupattur,2011,0-14,Other,Buddhist,Illiterate,Urban,10470
33,3331,District,Tirupattur,2011,0-14,Other,Jain,Literate,Urban,21790
33,3331,District,Tirupattur,2011,0-14,Other,Jain,Illiterate,Urban,10567
33,3331,District,Tirupattur,2011,0-14,Other,Parsi,Literate,Urban,3817
33,3331,District,Tirupattur,2011,0-14,Other,Parsi,Illiterate,Urban,1082
33,3331,District,Tirupattur,2011,15-24,Male,Hindu,Literate,Urban,147
33,3331,District,Tirupattur,2011,15-24,Male,Hindu,Illiterate,Urban,91
33,3331,District,Tirupattur,2011,15-24,Male,Muslim,Literate,Urban,8366
33,3331,District,Tirupattur,2011,15-24,Male,Muslim,Illiterate,Urban,4089
33,3331,District,Tirupattur,2011,15-24,Male,Christian,Literate,Urban,3828
33,3331,District,Tirupattur,2011,15-24,Male,Christian,Illiterate,Urban,1416
33,3331,District,Tirupattur,2011,15-24,Male,Sikh,Literate,Urban,450
33,3331,District,Tirupattur,2011,15-24,Male,Sikh,Illiterate,Urban,185
33,3331,District,Tirupattur,2011,15-24,Male,Buddhist,Literate,Urban,7913
33,3331,District,Tirupattur,2011,15-24,Male,Buddhist,Illiterate,Urban,4477
33,3331,District,Tirupattur,2011,15-24,Male,Jain,Literate,Urban,7268
33,3331,District,Tirupattur,2011,15-24,Male,Jain,Illiterate,Urban,4338
33,3331,District,Tirupattur,2011,15-24,Male,Parsi,Literate,Urban,19747
33,3331,District,Tirupattur,2011,15-24,Male,Parsi,Illiterate,Urban,5823
33,3331,District,Tirupattur,2011,15-24,Female,Hindu,Literate,Urban,3829
33,3331,District,Tirupattur,2011,15-24,Female,Hindu,Illiterate,Urban,587
33,3331,District,Tirupattur,2011,15-24,Female,Muslim,Literate,Urban,1144
33,3331,District,Tirupattur,2011,15-24,Female,Muslim,Illiterate,Urban,474
33,3331,District,Tirupattur,2011,15-24,Female,Christian,Literate,Urban,18431
33,3331,District,Tirupattur,2011,15-24,Female,Christian,Illiterate,Urban,3812
33,3331,District,Tirupattur,2011,15-24,Female,Sikh,Literate,Urban,6309
33,3331,District,Tirupattur,2011,15-24,Female,Sikh,Illiterate,Urban,3685
33,3331,District,Tirupattur,2011,15-24,Female,Buddhist,Literate,Urban,7503
33,3331,District,Tirupattur,2011,15-24,Female,Buddhist,Illiterate,Urban,3860
33,3331,District,Tirupattur,2011,15-24,Female,Jain,Literate,Urban,4626
33,3331,District,Tirupattur,2011,15-24,Female,Jain,Illiterate,Urban,1227
33,3331,District,Tirupattur,2011,15-24,Female,Parsi,Literate,Urban,21147
33,3331,District,Tirupattur,2011,15-24,Female,Parsi,Illiterate,Urban,11069
33,3331,District,Tirupattur,2011,15-24,Other,Hindu,Literate,Urban,9766
33,3331,District,Tirupattur,2011,15-24,Other,Hindu,Illiterate,Urban,4378
33,3331,District,Tirupattur,2011,15-24,Other,Muslim,Literate,Urban,3193
33,3331,District,Tirupattur,2011,15-24,Other,Muslim,Illiterate,Urban,576
33,3331,District,Tirupattur,2011,15-24,Other,Christian,Literate,Urban,15867
33,3331,District,Tirupattur,2011,15-24,Other,Christian,Illiterate,Urban,6078
33,3331,District,Tirupattur,2011,15-24,Other,Sikh,Literate,Urban,1178
33,3331,District,Tirupattur,2011,15-24,Other,Sikh,Illiterate,Urban,541
33,3331,District,Tirupattur,2011,15-24,Other,Buddhist,Literate,Urban,42444
33,3331,District,Tirupattur,2011,15-24,Other,Buddhist,Illiterate,Urban,6959
33,3331,District,Tirupattur,2011,15-24,Other,Jain,Literate,Urban,10094
33,3331,District,Tirupattur,2011,15-24,Other,Jain,Illiterate,Urban,6189
33,3331,District,Tirupattur,2011,15-24,Other,Parsi,Literate,Urban,9155
33,3331,District,Tirupattur,2011,15-24,Other,Parsi,Illiterate,Urban,4423
33,3331,District,Tirupattur,2011,25-44,Male,Hindu,Literate,Urban,536
33,3331,District,Tirupattur,2011,25-44,Male,Hindu,Illiterate,Urban,348
33,3331,District,Tirupattur,2011,25-44,Male,Muslim,Literate,Urban,3524
33,3331,District,Tirupattur,2011,25-44,Male,Muslim,Illiterate,Urban,886
33,3331,District,Tirupattur,2011,25-44,Male,Christian,Literate,Urban,22683
33,3331,District,Tirupattur,2011,25-44,Male,Christian,Illiterate,Urban,6361
33,3331,District,Tirupattur,2011,25-44,Male,Sikh,Literate,Urban,1533
33,3331,District,Tirupattur,2011,25-44,Male,Sikh,Illiterate,Urban,270
33,3331,District,Tirupattur,2011,25-44,Male,Buddhist,Literate,Urban,13808
33,3331,District,Tirupattur,2011,25-44,Male,Buddhist,Illiterate,Urban,6927
33,3331,District,Tirupattur,2011,25-44,Male,Jain,Literate,Urban,4935
33,3331,District,Tirupattur,2011,25-44,Male,Jain,Illiterate,Urban,2339
33,3331,District,Tirupattur,2011,25-44,Male,Parsi,Literate,Urban,16973
33,3331,District,Tirupattur,2011,25-44,Male,Parsi,Illiterate,Urban,4714
33,3331,District,Tirupattur,2011,25-44,Female,Hindu,Literate,Urban,989
33,3331,District,Tirupattur,2011,25-44,Female,Hindu,Illiterate,Urban,297
